name, cat1, cat2, cat3, c_prob1, c_prob2, c_prob3, obj1, obj2, obj3, o_prob1, o_prob2, o_prob3, no_face, f_bounds, no_people, p_bounds, corners, coverage, height, width 
Places365_test_00130987.jpg,/s/sandbox 294,/p/playground 268,/c/campsite 76,0.997595489025,0.00173211330548,0.000190932361875,/s/sandbox 294,/p/playground 268,/c/campsite 76,0.997595489025,0.00173211330548,0.000190932361875,1,[(184 322 339 167)],0,(),1256,0.809259259259,686,512 
Places365_test_00249895.jpg,/t/throne_room 331,/e/entrance_hall 134,/b/bedchamber 51,0.872670292854,0.0577418170869,0.0141033846885,/t/throne_room 331,/e/entrance_hall 134,/b/bedchamber 51,0.872670292854,0.0577418170869,0.0141033846885,0,[],1,[[162  88  73 146]],1531,0.8328125,512,810 
Places365_test_00223309.jpg,/a/arena/rodeo 17,/b/bullring 68,/c/corral 105,0.899673044682,0.0496462732553,0.0465318188071,/a/arena/rodeo 17,/b/bullring 68,/c/corral 105,0.899673044682,0.0496462732553,0.0465318188071,0,[],1,[[311  10  77 154]],999,0.794444444444,512,683 
Places365_test_00240934.jpg,/k/kasbah 200,/c/castle 84,/i/industrial_area 192,0.894072175026,0.0255274493247,0.0101874023676,/k/kasbah 200,/c/castle 84,/i/industrial_area 192,0.894072175026,0.0255274493247,0.0101874023676,0,[],0,(),1130,0.520967741935,512,793 
Places365_test_00204464.jpg,/e/elevator/door 129,/e/elevator_lobby 130,/p/phone_booth 263,0.866881906986,0.103278368711,0.00789569877088,/e/elevator/door 129,/e/elevator_lobby 130,/p/phone_booth 263,0.866881906986,0.103278368711,0.00789569877088,0,[],1,[[ 65 307  92 185]],430,0.437037037037,683,512 
Places365_test_00098638.jpg,/b/banquet_hall 38,/b/ballroom 35,/d/dining_hall 120,0.878201067448,0.0615438371897,0.0344575718045,/b/banquet_hall 38,/b/ballroom 35,/d/dining_hall 120,0.878201067448,0.0615438371897,0.0344575718045,0,[],1,[[152 216  91 182]],616,0.655,499,500 
Places365_test_00163907.jpg,/v/volleyball_court/outdoor 351,/p/playground 268,/p/park 254,0.979700624943,0.0124640557915,0.00336361234076,/v/volleyball_court/outdoor 351,/p/playground 268,/p/park 254,0.979700624943,0.0124640557915,0.00336361234076,0,[],1,[[103  57  84 168]],1955,0.9796875,512,824 
Places365_test_00053659.jpg,/f/forest/broadleaf 150,/f/forest_path 151,/f/field/wild 141,0.920758903027,0.0225400459021,0.011448379606,/f/forest/broadleaf 150,/f/forest_path 151,/f/field/wild 141,0.920758903027,0.0225400459021,0.011448379606,0,[],0,(),2055,0.998148148148,683,512 
Places365_test_00258396.jpg,/c/cabin/outdoor 74,/s/shed 299,/s/schoolhouse 296,0.949432373047,0.0207658670843,0.0115989120677,/c/cabin/outdoor 74,/s/shed 299,/s/schoolhouse 296,0.949432373047,0.0207658670843,0.0115989120677,0,[],0,(),1295,0.9175,513,512 
Places365_test_00308339.jpg,/w/watering_hole 356,/p/pond 271,/m/marsh 224,0.973755300045,0.00338526815176,0.00298245577142,/w/watering_hole 356,/p/pond 271,/m/marsh 224,0.973755300045,0.00338526815176,0.00298245577142,0,[],0,(),1620,0.776666666667,512,768 
Places365_test_00143498.jpg,/n/natural_history_museum 239,/s/science_museum 297,/s/shopping_mall/indoor 302,0.964978694916,0.0160077139735,0.00578995700926,/n/natural_history_museum 239,/s/science_museum 297,/s/shopping_mall/indoor 302,0.964978694916,0.0160077139735,0.00578995700926,0,[],0,(),652,0.588333333333,512,768 
Places365_test_00165885.jpg,/g/galley 155,/r/restaurant_kitchen 285,/k/kitchen 203,0.979984998703,0.0076834266074,0.00452130986378,/g/galley 155,/r/restaurant_kitchen 285,/k/kitchen 203,0.979984998703,0.0076834266074,0.00452130986378,0,[],1,[[  2  80  75 150]],493,0.423333333333,512,773 
Places365_test_00017934.jpg,/s/stable 311,/k/kennel/outdoor 201,/b/barndoor 41,0.952303230762,0.0313854701817,0.0027158127632,/s/stable 311,/k/kennel/outdoor 201,/b/barndoor 41,0.952303230762,0.0313854701817,0.0027158127632,0,[],0,(),352,0.361666666667,512,761 
Places365_test_00180031.jpg,/b/bullring 68,/a/arena/rodeo 17,/s/stadium/baseball 312,0.996798455715,0.0021032593213,0.000484541960759,/b/bullring 68,/a/arena/rodeo 17,/s/stadium/baseball 312,0.996798455715,0.0021032593213,0.000484541960759,0,[],0,(),1401,0.793333333333,512,774 
Places365_test_00313565.jpg,/e/escalator/indoor 135,/a/airport_terminal 2,/s/staircase 317,0.98685836792,0.00555897736922,0.00123512907885,/e/escalator/indoor 135,/a/airport_terminal 2,/s/staircase 317,0.98685836792,0.00555897736922,0.00123512907885,0,[],3,[[121  41  70 139] [205 341 188 370] [159 114 241 544]],1482,0.822222222222,911,512 
Places365_test_00186002.jpg,/h/hangar/outdoor 170,/r/runway 293,/a/airfield 0,0.966789007187,0.011832983233,0.00559416599572,/h/hangar/outdoor 170,/r/runway 293,/a/airfield 0,0.966789007187,0.011832983233,0.00559416599572,0,[],0,(),623,0.506666666667,512,769 
Places365_test_00087672.jpg,/i/islet 194,/c/cliff 94,/o/ocean 243,0.959647476673,0.0122844064608,0.00722596282139,/i/islet 194,/c/cliff 94,/o/ocean 243,0.959647476673,0.0122844064608,0.00722596282139,0,[],0,(),752,0.440740740741,512,683 
Places365_test_00028500.jpg,/b/bow_window/indoor 63,/a/attic 26,/e/entrance_hall 134,0.879450500011,0.0596939064562,0.0209682658315,/b/bow_window/indoor 63,/a/attic 26,/e/entrance_hall 134,0.879450500011,0.0596939064562,0.0209682658315,0,[],0,(),168,0.190740740741,512,683 
Places365_test_00170491.jpg,/n/nursery 240,/c/childs_room 89,/b/bedroom 52,0.997669041157,0.00227855402045,3.98328593292e-05,/n/nursery 240,/c/childs_room 89,/b/bedroom 52,0.997669041157,0.00227855402045,3.98328593292e-05,0,[],1,[[  4 109 100 201]],545,0.6625,512,512 
Places365_test_00145692.jpg,/c/campsite 76,/g/greenhouse/outdoor 166,/p/playground 268,0.968709290028,0.0174686890095,0.0036860848777,/c/campsite 76,/g/greenhouse/outdoor 166,/p/playground 268,0.968709290028,0.0174686890095,0.0036860848777,0,[],0,(),816,0.590740740741,512,683 
Places365_test_00091140.jpg,/a/aqueduct 10,/r/ruin 292,/a/arch 12,0.881233513355,0.0249104239047,0.0164849758148,/a/aqueduct 10,/r/ruin 292,/a/arch 12,0.881233513355,0.0249104239047,0.0164849758148,0,[],4,[[ 27  95  81 161] [ 77 492  66 129] [306 400  94 208] [112 499  64 122]],1071,0.683870967742,796,512 
Places365_test_00046673.jpg,/c/carrousel 83,/a/amusement_park 7,/w/water_park 353,0.994607269764,0.00455595878884,0.000285475281999,/c/carrousel 83,/a/amusement_park 7,/w/water_park 353,0.994607269764,0.00455595878884,0.000285475281999,0,[],0,(),1410,0.806666666667,512,756 
Places365_test_00016348.jpg,/s/stage/outdoor 316,/s/stage/indoor 315,/a/amphitheater 5,0.996546208858,0.000581625092309,0.000454847031506,/s/stage/outdoor 316,/s/stage/indoor 315,/a/amphitheater 5,0.996546208858,0.000581625092309,0.000454847031506,0,[],1,[[  3  68  73 146]],948,0.7,512,683 
Places365_test_00259152.jpg,/d/discotheque 122,/b/bar 39,/b/beer_hall 54,0.862214386463,0.0546448044479,0.0233386736363,/d/discotheque 122,/b/bar 39,/b/beer_hall 54,0.862214386463,0.0546448044479,0.0233386736363,1,[(287 718 362 643)],0,(),988,0.771666666667,512,768 
Places365_test_00010799.jpg,/m/martial_arts_gym 225,/b/baseball_field 42,/b/basketball_court/indoor 44,0.998337388039,0.000503731309436,0.00049035489792,/m/martial_arts_gym 225,/b/baseball_field 42,/b/basketball_court/indoor 44,0.998337388039,0.000503731309436,0.00049035489792,0,[],4,[[119  58 112 223] [185  53 110 221] [ 49  27 111 222] [  0  13 124 269]],405,0.42037037037,512,682 
Places365_test_00235153.jpg,/s/sandbox 294,/p/playground 268,/p/picnic_area 265,0.988841116428,0.00947688147426,0.000328730908222,/s/sandbox 294,/p/playground 268,/p/picnic_area 265,0.988841116428,0.00947688147426,0.000328730908222,0,[],2,[[ 72  60  92 185] [ 92 157  98 196]],1102,0.814814814815,683,512 
Places365_test_00113538.jpg,/w/wind_farm 360,/w/windmill 361,/c/corn_field 104,0.929977059364,0.0660362169147,0.00119709293358,/w/wind_farm 360,/w/windmill 361,/c/corn_field 104,0.929977059364,0.0660362169147,0.00119709293358,0,[],0,(),728,0.416666666667,512,767 
Places365_test_00157250.jpg,/m/motel 231,/g/gas_station 158,/d/diner/outdoor 119,0.957833707333,0.0111913979053,0.00400905124843,/m/motel 231,/g/gas_station 158,/d/diner/outdoor 119,0.957833707333,0.0111913979053,0.00400905124843,0,[],0,(),1175,0.701851851852,512,683 
Places365_test_00049876.jpg,/r/raceway 276,/r/racecourse 275,/p/parking_lot 257,0.983834266663,0.00589113030583,0.00278410827741,/r/raceway 276,/r/racecourse 275,/p/parking_lot 257,0.983834266663,0.00589113030583,0.00278410827741,0,[],1,[[100 100  70 139]],492,0.495462794918,480,720 
Places365_test_00327496.jpg,/l/laundromat 208,/u/utility_room 343,/o/office_cubicles 246,0.916308045387,0.0670070499182,0.012989141047,/l/laundromat 208,/u/utility_room 343,/o/office_cubicles 246,0.916308045387,0.0670070499182,0.012989141047,0,[],1,[[ 32  43  69 138]],151,0.192592592593,512,684 
Places365_test_00295599.jpg,/b/berth 55,/t/train_interior 336,/b/bus_interior 70,0.95149075985,0.0235862117261,0.00885082036257,/b/berth 55,/t/train_interior 336,/b/bus_interior 70,0.95149075985,0.0235862117261,0.00885082036257,0,[],1,[[255   0  92 175]],308,0.325,512,770 
Places365_test_00278546.jpg,/o/oast_house 242,/c/church/outdoor 91,/t/tower 334,0.86719250679,0.0345380976796,0.0165426898748,/o/oast_house 242,/c/church/outdoor 91,/t/tower 334,0.86719250679,0.0345380976796,0.0165426898748,0,[],0,(),830,0.588888888889,512,683 
Places365_test_00294304.jpg,/b/boxing_ring 65,/m/martial_arts_gym 225,/a/arena/performance 16,0.966107368469,0.0179042071104,0.0083898762241,/b/boxing_ring 65,/m/martial_arts_gym 225,/a/arena/performance 16,0.966107368469,0.0179042071104,0.0083898762241,0,[],1,[[110 104  78 156]],576,0.481666666667,512,768 
Places365_test_00275393.jpg,/k/kennel/outdoor 201,/j/jail_cell 196,/b/barndoor 41,0.884042143822,0.0279901009053,0.0269369985908,/k/kennel/outdoor 201,/j/jail_cell 196,/b/barndoor 41,0.884042143822,0.0279901009053,0.0269369985908,0,[],0,(),1688,0.881666666667,770,512 
Places365_test_00291318.jpg,/p/porch 272,/b/balcony/interior 33,/s/sandbox 294,0.859897792339,0.0569940172136,0.0283033140004,/p/porch 272,/b/balcony/interior 33,/s/sandbox 294,0.859897792339,0.0569940172136,0.0283033140004,3,[(142 405 205 342) (142 246 205 183) (156 474 218 411)],2,[[161 160  70 139] [ 73  19 102 204]],913,0.716666666667,512,683 
Places365_test_00007105.jpg,/r/raceway 276,/r/reception 280,/a/arena/rodeo 17,0.92066514492,0.00973639171571,0.00523425033316,/r/raceway 276,/r/reception 280,/a/arena/rodeo 17,0.92066514492,0.00973639171571,0.00523425033316,0,[],0,(),819,0.593333333333,512,768 
Places365_test_00111381.jpg,/w/windmill 361,/w/wind_farm 360,/o/oilrig 247,0.938922524452,0.0497374907136,0.0018958391156,/w/windmill 361,/w/wind_farm 360,/o/oilrig 247,0.938922524452,0.0497374907136,0.0018958391156,0,[],0,(),668,0.488333333333,512,768 
Places365_test_00123997.jpg,/w/wind_farm 360,/w/windmill 361,/s/sky 306,0.919830560684,0.0732019245625,0.00162839028053,/w/wind_farm 360,/w/windmill 361,/s/sky 306,0.919830560684,0.0732019245625,0.00162839028053,0,[],0,(),561,0.283333333333,512,772 
Places365_test_00177636.jpg,/a/aqueduct 10,/v/viaduct 347,/a/arch 12,0.968249738216,0.0143277049065,0.0107133984566,/a/aqueduct 10,/v/viaduct 347,/a/arch 12,0.968249738216,0.0143277049065,0.0107133984566,0,[],0,(),1363,0.790740740741,683,512 
Places365_test_00323404.jpg,/v/viaduct 347,/a/aqueduct 10,/a/arch 12,0.893069982529,0.104677207768,0.00149306608364,/v/viaduct 347,/a/aqueduct 10,/a/arch 12,0.893069982529,0.104677207768,0.00149306608364,0,[],0,(),1220,0.723333333333,512,768 
Places365_test_00005469.jpg,/l/landing_deck 207,/r/runway 293,/h/heliport 174,0.99359858036,0.00448440155014,0.000930837937631,/l/landing_deck 207,/r/runway 293,/h/heliport 174,0.99359858036,0.00448440155014,0.000930837937631,0,[],0,(),368,0.269230769231,512,984 
Places365_test_00294692.jpg,/s/stadium/baseball 312,/b/baseball_field 42,/s/stadium/soccer 314,0.889288425446,0.0674599930644,0.0165539626032,/s/stadium/baseball 312,/b/baseball_field 42,/s/stadium/soccer 314,0.889288425446,0.0674599930644,0.0165539626032,0,[],1,[[238   2  90 180]],926,0.581481481481,512,683 
Places365_test_00119886.jpg,/c/cockpit 98,/a/airplane_cabin 1,/r/runway 293,0.912183701992,0.0765783786774,0.0056369821541,/c/cockpit 98,/a/airplane_cabin 1,/r/runway 293,0.912183701992,0.0765783786774,0.0056369821541,0,[],1,[[137   1  89 178]],461,0.371666666667,512,769 
Places365_test_00161646.jpg,/j/jacuzzi/indoor 195,/s/swimming_pool/indoor 325,/s/shower 303,0.952365636826,0.045970261097,0.000450327264844,/j/jacuzzi/indoor 195,/s/swimming_pool/indoor 325,/s/shower 303,0.952365636826,0.045970261097,0.000450327264844,0,[],0,(),510,0.5775,512,518 
Places365_test_00060172.jpg,/c/corridor 106,/e/elevator_lobby 130,/h/hospital_room 179,0.972622334957,0.014905102551,0.00210952619091,/c/corridor 106,/e/elevator_lobby 130,/h/hospital_room 179,0.972622334957,0.014905102551,0.00210952619091,0,[],1,[[176  60  71 141]],541,0.426388888889,512,911 
Places365_test_00164405.jpg,/r/restaurant_kitchen 285,/b/butchers_shop 72,/d/delicatessen 114,0.857995986938,0.0498904176056,0.0317905284464,/r/restaurant_kitchen 285,/b/butchers_shop 72,/d/delicatessen 114,0.857995986938,0.0498904176056,0.0317905284464,0,[],3,[[262  34  84 168] [ 62  45  79 158] [128 402  96 192]],662,0.575,774,512 
Places365_test_00249393.jpg,/c/cockpit 98,/m/mosque/outdoor 230,/a/airplane_cabin 1,0.870823860168,0.0235908441246,0.0135660618544,/c/cockpit 98,/m/mosque/outdoor 230,/a/airplane_cabin 1,0.870823860168,0.0235908441246,0.0135660618544,0,[],0,(),506,0.455555555556,512,683 
Places365_test_00240422.jpg,/d/desert/vegetation 117,/d/desert/sand 116,/m/mountain_path 233,0.999118387699,0.000190088889212,0.000134941903525,/d/desert/vegetation 117,/d/desert/sand 116,/m/mountain_path 233,0.999118387699,0.000190088889212,0.000134941903525,0,[],0,(),1520,0.644444444444,512,911 
Places365_test_00293322.jpg,/v/volleyball_court/outdoor 351,/p/promenade 273,/b/beach_house 49,0.988333702087,0.00410767644644,0.00244224607013,/v/volleyball_court/outdoor 351,/p/promenade 273,/b/beach_house 49,0.988333702087,0.00410767644644,0.00244224607013,0,[],0,(),613,0.482142857143,512,711 
Places365_test_00001299.jpg,/k/kennel/outdoor 201,/g/greenhouse/outdoor 166,/m/manufactured_home 221,0.999416470528,0.000250612123637,7.6188291132e-05,/k/kennel/outdoor 201,/g/greenhouse/outdoor 166,/m/manufactured_home 221,0.999416470528,0.000250612123637,7.6188291132e-05,0,[],0,(),1111,0.775303643725,480,640 
Places365_test_00321529.jpg,/v/vineyard 349,/o/orchard 249,/f/field/cultivated 140,0.882403969765,0.0397297888994,0.0227973666042,/v/vineyard 349,/o/orchard 249,/f/field/cultivated 140,0.882403969765,0.0397297888994,0.0227973666042,0,[],0,(),1935,0.987037037037,512,683 
Places365_test_00113067.jpg,/l/laundromat 208,/l/locker_room 219,/u/utility_room 343,0.986861407757,0.00367224076763,0.00348103605211,/l/laundromat 208,/l/locker_room 219,/u/utility_room 343,0.986861407757,0.00367224076763,0.00348103605211,1,[(61 556 113 504)],2,[[229  98  67 134] [214  16 124 247]],273,0.315,512,770 
Places365_test_00298554.jpg,/b/bamboo_forest 36,/f/forest_path 151,/b/boardwalk 57,0.994805037975,0.00147667410783,0.0012546289945,/b/bamboo_forest 36,/f/forest_path 151,/b/boardwalk 57,0.994805037975,0.00147667410783,0.0012546289945,0,[],0,(),1842,0.940322580645,512,778 
Places365_test_00033556.jpg,/b/bow_window/indoor 63,/d/doorway/outdoor 123,/a/alcove 3,0.866382002831,0.0474505275488,0.0425014123321,/b/bow_window/indoor 63,/d/doorway/outdoor 123,/a/alcove 3,0.866382002831,0.0474505275488,0.0425014123321,0,[],2,[[162 106  80 159] [223 333  75 150]],467,0.455555555556,683,512 
Places365_test_00092988.jpg,/c/clothing_store 96,/m/museum/indoor 236,/c/clean_room 93,0.870211899281,0.039314430207,0.0106371408328,/c/clothing_store 96,/m/museum/indoor 236,/c/clean_room 93,0.870211899281,0.039314430207,0.0106371408328,0,[],0,(),449,0.5925,512,512 
Places365_test_00020914.jpg,/e/escalator/indoor 135,/e/elevator_shaft 131,/s/staircase 317,0.996616780758,0.0016606587451,0.00102514436003,/e/escalator/indoor 135,/e/elevator_shaft 131,/s/staircase 317,0.996616780758,0.0016606587451,0.00102514436003,0,[],0,(),830,0.8225,512,512 
Places365_test_00192285.jpg,/b/baseball_field 42,/s/stadium/baseball 312,/f/football_field 149,0.942093193531,0.0577892325819,2.70634100161e-05,/b/baseball_field 42,/s/stadium/baseball 312,/f/football_field 149,0.942093193531,0.0577892325819,2.70634100161e-05,0,[],0,(),876,0.5625,512,723 
Places365_test_00124568.jpg,/d/desert_road 118,/h/highway 175,/f/field_road 142,0.889465451241,0.0233538635075,0.0191979818046,/d/desert_road 118,/h/highway 175,/f/field_road 142,0.889465451241,0.0233538635075,0.0191979818046,0,[],0,(),1319,0.753333333333,512,768 
Places365_test_00219946.jpg,/f/forest_road 152,/f/forest_path 151,/h/highway 175,0.900021195412,0.0437939986587,0.0343584381044,/f/forest_road 152,/f/forest_path 151,/h/highway 175,0.900021195412,0.0437939986587,0.0343584381044,0,[],0,(),2269,0.848717948718,512,995 
Places365_test_00125569.jpg,/b/ball_pit 34,/c/candy_store 80,/s/supermarket 321,0.999875187874,0.000111193636258,6.85372469889e-06,/b/ball_pit 34,/c/candy_store 80,/s/supermarket 321,0.999875187874,0.000111193636258,6.85372469889e-06,1,[(167 425 322 270)],1,[[189   7  67 134]],654,0.658333333333,512,768 
Places365_test_00262175.jpg,/p/picnic_area 265,/p/pavilion 260,/c/cabin/outdoor 74,0.885115027428,0.0315853580832,0.0159701984376,/p/picnic_area 265,/p/pavilion 260,/c/cabin/outdoor 74,0.885115027428,0.0315853580832,0.0159701984376,0,[],0,(),1339,0.788888888889,512,683 
Places365_test_00302014.jpg,/s/stadium/baseball 312,/b/baseball_field 42,/s/stadium/soccer 314,0.887395918369,0.0619760677218,0.0193605422974,/s/stadium/baseball 312,/b/baseball_field 42,/s/stadium/soccer 314,0.887395918369,0.0619760677218,0.0193605422974,0,[],0,(),1201,0.533333333333,512,987 
Places365_test_00303732.jpg,/r/raft 277,/s/swimming_hole 324,/r/river 288,0.868909597397,0.0565702877939,0.0312707684934,/r/raft 277,/s/swimming_hole 324,/r/river 288,0.868909597397,0.0565702877939,0.0312707684934,0,[],0,(),1662,0.988888888889,512,684 
Places365_test_00085696.jpg,/b/bow_window/indoor 63,/a/alcove 3,/d/doorway/outdoor 123,0.970382452011,0.00966403353959,0.00334124546498,/b/bow_window/indoor 63,/a/alcove 3,/d/doorway/outdoor 123,0.970382452011,0.00966403353959,0.00334124546498,0,[],0,(),453,0.461363636364,561,512 
Places365_test_00289783.jpg,/c/clothing_store 96,/g/gift_shop 162,/s/shoe_shop 300,0.931024610996,0.0371013469994,0.0102127222344,/c/clothing_store 96,/g/gift_shop 162,/s/shoe_shop 300,0.931024610996,0.0371013469994,0.0102127222344,0,[],0,(),923,0.6,733,512 
Places365_test_00160115.jpg,/s/swimming_pool/indoor 325,/j/jacuzzi/indoor 195,/s/swimming_pool/outdoor 326,0.928921997547,0.065839625895,0.00379758840427,/s/swimming_pool/indoor 325,/j/jacuzzi/indoor 195,/s/swimming_pool/outdoor 326,0.928921997547,0.065839625895,0.00379758840427,0,[],1,[[ 67  62  75 151]],895,0.671666666667,512,774 
Places365_test_00197411.jpg,/s/swimming_pool/indoor 325,/j/jacuzzi/indoor 195,/s/swimming_pool/outdoor 326,0.948623120785,0.0379427857697,0.00346163427457,/s/swimming_pool/indoor 325,/j/jacuzzi/indoor 195,/s/swimming_pool/outdoor 326,0.948623120785,0.0379427857697,0.00346163427457,0,[],0,(),996,0.747368421053,643,500 
Places365_test_00104422.jpg,/s/snowfield 309,/m/mountain_snowy 234,/t/tundra 341,0.970268547535,0.00473713316023,0.00321831484325,/s/snowfield 309,/m/mountain_snowy 234,/t/tundra 341,0.970268547535,0.00473713316023,0.00321831484325,0,[],0,(),765,0.393333333333,512,768 
Places365_test_00122355.jpg,/f/fire_station 144,/b/bus_station/indoor 71,/l/loading_dock 216,0.991708099842,0.00327819678932,0.00179819751065,/f/fire_station 144,/b/bus_station/indoor 71,/l/loading_dock 216,0.991708099842,0.00327819678932,0.00179819751065,0,[],0,(),1115,0.741666666667,512,768 
Places365_test_00065599.jpg,/d/desert/vegetation 117,/d/desert/sand 116,/d/desert_road 118,0.866746127605,0.0479099452496,0.0329175069928,/d/desert/vegetation 117,/d/desert/sand 116,/d/desert_road 118,0.866746127605,0.0479099452496,0.0329175069928,0,[],0,(),1241,0.661111111111,512,683 
Places365_test_00239112.jpg,/w/wind_farm 360,/w/windmill 361,/w/wheat_field 359,0.897288918495,0.0283163823187,0.0281098261476,/w/wind_farm 360,/w/windmill 361,/w/wheat_field 359,0.897288918495,0.0283163823187,0.0281098261476,0,[],0,(),766,0.381666666667,512,772 
Places365_test_00307371.jpg,/c/campsite 76,/g/greenhouse/outdoor 166,/s/sandbox 294,0.988509714603,0.00194938608911,0.00101244228426,/c/campsite 76,/g/greenhouse/outdoor 166,/s/sandbox 294,0.988509714603,0.00194938608911,0.00101244228426,0,[],0,(),1108,0.76,512,768 
Places365_test_00260751.jpg,/c/canal/urban 79,/p/promenade 273,/a/apartment_building/outdoor 8,0.943193793297,0.0138412611559,0.00624953536317,/c/canal/urban 79,/p/promenade 273,/a/apartment_building/outdoor 8,0.943193793297,0.0138412611559,0.00624953536317,0,[],0,(),1638,0.779487179487,512,996 
